PATCH_IDX,PATCH_CMD,Label,StrRef,ModelName,LightColor,LightOffsetX,LightOffsetY,LightOffsetZ,SoundAppType,ShadowSize,BodyBag,LowGore,Reflection,Static
10084,REPLACE,"Splotch: Muck 1 (FKY)*",****,zlc_fky_k05,****,****,****,****,****,1,0,****,****,1
10085,REPLACE,"Splotch: Muck 2 (FKY)*",****,zlc_fky_k06,****,****,****,****,****,1,0,****,****,1
10086,REPLACE,"Splotch: Sea 1 (FKY)*",****,zlc_fky_k07,****,****,****,****,****,1,0,****,****,1
10087,REPLACE,"Splotch: Sea 2 (FKY)*",****,zlc_fky_k08,****,****,****,****,****,1,0,****,****,1
10088,REPLACE,"Splotch: Sea 3 (FKY)*",****,zlc_fky_k09,****,****,****,****,****,1,0,****,****,1
10089,REPLACE,"Bone: Fragment 1 (FKY)*",****,zlc_fky_k10,****,****,****,****,33,1,0,****,****,1
10090,REPLACE,"Bone: Fragment 2 (FKY)*",****,zlc_fky_k11,****,****,****,****,33,1,0,****,****,1
10091,REPLACE,"Bone: Tail (FKY)*",****,zlc_fky_k12,****,****,****,****,33,1,0,****,****,1
10092,REPLACE,"Bone: Wing 1 (FKY)*",****,zlc_fky_k13,****,****,****,****,33,1,0,****,****,1
10093,REPLACE,"Bone: Skull, Large (FKY)*",****,zlc_fky_k14,****,****,****,****,33,1,0,****,****,1
10094,REPLACE,"Bone: Rib 14 (FKY)*",****,zlc_fky_k15,****,****,****,****,33,1,0,****,****,1
10095,REPLACE,"Bone: Rib 15 (FKY)*",****,zlc_fky_k16,****,****,****,****,33,1,0,****,****,1
10096,REPLACE,"Tent: Tarp 1 (FKY)*",****,zlc_fky_k17,****,****,****,****,24,1,0,****,****,1
10097,REPLACE,"Tent: Tarp 2 (FKY)*",****,zlc_fky_k18,****,****,****,****,24,1,0,****,****,1
10098,REPLACE,"Rock: Sea Coral 01 (FKY)*",****,zlc_fky_k19,****,****,****,****,26,1,0,****,****,1
10099,REPLACE,"Rock: Sea Coral 02 (FKY)*",****,zlc_fky_k20,****,****,****,****,26,1,0,****,****,1
10100,REPLACE,"Wood: Driftwood 5 (FKY)*",****,zlc_fky_k21,****,****,****,****,18,1,0,****,****,1
10101,REPLACE,"Mech: Furnace, Sewer (FKY)*",****,zlc_fky_k22,****,****,****,****,28,1,0,****,****,1
10102,REPLACE,"Mech: Vent, Sewer (FKY)*",****,zlc_fky_k23,****,****,****,****,28,1,0,****,****,1
10103,REPLACE,"Ship Oar 1 (FKY)*",****,zlc_fky_k24,****,****,****,****,18,1,0,****,****,1
10104,REPLACE,"Ship Oar 2 (FKY)*",****,zlc_fky_k25,****,****,****,****,18,1,0,****,****,1
10105,REPLACE,"Pillar 53 (FKY)*",****,zlc_fky_k26,****,****,****,****,20,1,0,****,****,1
10106,REPLACE,"Pillar 54 (FKY)*",****,zlc_fky_k27,****,****,****,****,20,1,0,****,****,1
10107,REPLACE,"Pillar 55 (FKY)*",****,zlc_fky_k28,****,****,****,****,20,1,0,****,****,1
10108,REPLACE,"Pillar: Fallen 01 (FKY)*",****,zlc_fky_k29,****,****,****,****,20,1,0,****,****,1
10109,REPLACE,"Spike 55 (FKY)*",****,zlc_fky_k30,****,****,****,****,1,1,0,****,****,1
10110,REPLACE,"Pipe: Sewer 01 (FKY)*",****,zlc_fky_k31,****,****,****,****,28,1,0,****,****,1
10111,REPLACE,"Pipe: Sewer 02 (FKY)*",****,zlc_fky_k32,****,****,****,****,28,1,0,****,****,1
10112,REPLACE,"Pipe: Sewer 03 (FKY)*",****,zlc_fky_k33,****,****,****,****,28,1,0,****,****,1
10113,REPLACE,"Pipe: Sewer 04 (FKY)*",****,zlc_fky_k34,****,****,****,****,28,1,0,****,****,1
10114,REPLACE,"Pipe: Sewer 05 (FKY)*",****,zlc_fky_k35,****,****,****,****,28,1,0,****,****,1
10115,REPLACE,"Pipe: Sewer 06 (FKY)*",****,zlc_fky_k36,****,****,****,****,28,1,0,****,****,1
10116,REPLACE,"Pipe: Sewer 07 (FKY)*",****,zlc_fky_k37,****,****,****,****,28,1,0,****,****,1
10117,REPLACE,"Pipe: Sewer 08 (FKY)*",****,zlc_fky_k38,****,****,****,****,28,1,0,****,****,1
10118,REPLACE,"Pipe: Sewer 09 (FKY)*",****,zlc_fky_k39,****,****,****,****,28,1,0,****,****,1
10119,REPLACE,"Pipe: Sewer 10 (FKY)*",****,zlc_fky_k40,****,****,****,****,28,1,0,****,****,1
10120,REPLACE,"Pipe: Sewer 11 (FKY)*",****,zlc_fky_k41,****,****,****,****,28,1,0,****,****,1
10121,REPLACE,"Pipe: Sewer 12 (FKY)*",****,zlc_fky_k42,****,****,****,****,28,1,0,****,****,1
10122,REPLACE,"Pipe: Sewer 13 (FKY)*",****,zlc_fky_k43,****,****,****,****,28,1,0,****,****,1
10123,REPLACE,"Pipe: Sewer 14 (FKY)*",****,zlc_fky_k44,****,****,****,****,28,1,0,****,****,1
10124,REPLACE,"Pipe: Sewer 15 (FKY)*",****,zlc_fky_k45,****,****,****,****,28,1,0,****,****,1
10125,REPLACE,"Pipe: Sewer 16 (FKY)*",****,zlc_fky_k46,****,****,****,****,28,1,0,****,****,1
10126,REPLACE,"Pipe: Sewer 17 (FKY)*",****,zlc_fky_k47,****,****,****,****,28,1,0,****,****,1
10127,REPLACE,"Pipe: Sewer 18 (FKY)*",****,zlc_fky_k48,****,****,****,****,28,1,0,****,****,1
10128,REPLACE,"Pipe: Sewer 19 (FKY)*",****,zlc_fky_k49,****,****,****,****,28,1,0,****,****,1
10129,REPLACE,"Pipe: Sewer 20 (FKY)*",****,zlc_fky_k50,****,****,****,****,28,1,0,****,****,1
10130,REPLACE,"Pipe: Sewer 21 (FKY)*",****,zlc_fky_k51,****,****,****,****,28,1,0,****,****,1
10131,REPLACE,"Pipe: Sewer 22 (FKY)*",****,zlc_fky_k52,****,****,****,****,28,1,0,****,****,1
10132,REPLACE,"Pipe: Sewer 23 (FKY)*",****,zlc_fky_k53,****,****,****,****,28,1,0,****,****,1
10133,REPLACE,"Pipe: Sewer 24 (FKY)*",****,zlc_fky_k54,****,****,****,****,28,1,0,****,****,1
10134,REPLACE,"Pipe: Sewer 25 (FKY)*",****,zlc_fky_k55,****,****,****,****,28,1,0,****,****,1
10135,REPLACE,"Wood: Plank 06 (FKY)*",****,zlc_fky_k56,****,****,****,****,18,1,0,****,****,1
10136,REPLACE,"Wood: Plank 07 (FKY)*",****,zlc_fky_k57,****,****,****,****,18,1,0,****,****,1
10137,REPLACE,"Wood: Plank 08 (FKY)*",****,zlc_fky_k58,****,****,****,****,18,1,0,****,****,1
10138,REPLACE,"OceanObj: Turtle Shell 1 (FKY)*",****,zlc_fky_k59,****,****,****,****,23,1,0,****,****,1
10139,REPLACE,"OceanObj: Turtle Shell 2 (FKY)*",****,zlc_fky_k60,****,****,****,****,23,1,0,****,****,1
10140,REPLACE,"Rubble: Tile 01 (FKY)*",****,zlc_fky_k61,****,****,****,****,26,1,0,****,****,1
10141,REPLACE,"Rubble: Tile 02 (FKY)*",****,zlc_fky_k62,****,****,****,****,26,1,0,****,****,1
10142,REPLACE,"Rubble: Tile 03 (FKY)*",****,zlc_fky_k63,****,****,****,****,26,1,0,****,****,1
10143,REPLACE,"Rubble: Tile 04 (FKY)*",****,zlc_fky_k64,****,****,****,****,26,1,0,****,****,1
10144,REPLACE,"Rubble: Tile 05 (FKY)*",****,zlc_fky_k65,****,****,****,****,26,1,0,****,****,1
10145,REPLACE,"Rubble: Tile 06 (FKY)*",****,zlc_fky_k66,****,****,****,****,26,1,0,****,****,1
10146,REPLACE,"Rubble: Tile 07 (FKY)*",****,zlc_fky_k67,****,****,****,****,26,1,0,****,****,1
10147,REPLACE,"Rubble: Tile 08 (FKY)*",****,zlc_fky_k68,****,****,****,****,26,1,0,****,****,1
10148,REPLACE,"Rubble: Tile 09 (FKY)*",****,zlc_fky_k69,****,****,****,****,26,1,0,****,****,1
10149,REPLACE,"Rubble: Tile 10 (FKY)*",****,zlc_fky_k70,****,****,****,****,26,1,0,****,****,1
10150,REPLACE,"Wood: Pole 07 (FKY)*",****,zlc_fky_k71,****,****,****,****,18,1,0,****,****,1
10151,REPLACE,"Wood: Pole 08 (FKY)*",****,zlc_fky_k72,****,****,****,****,18,1,0,****,****,1
10152,REPLACE,"Wood: Pole 09 (FKY)*",****,zlc_fky_k73,****,****,****,****,18,1,0,****,****,1
10153,REPLACE,"Wood: Pole 10 (FKY)*",****,zlc_fky_k74,****,****,****,****,18,1,0,****,****,1
10154,REPLACE,"Wood: Pole 11 (FKY)*",****,zlc_fky_k75,****,****,****,****,18,1,0,****,****,1
10155,REPLACE,"Wood: Pole 12 (FKY)*",****,zlc_fky_k76,****,****,****,****,18,1,0,****,****,1
10156,REPLACE,"Wood: Pole 13 (FKY)*",****,zlc_fky_k77,****,****,****,****,18,1,0,****,****,1
10157,REPLACE,"Wood: Pole 14 (FKY)*",****,zlc_fky_k78,****,****,****,****,18,1,0,****,****,1
10158,REPLACE,"Wood: Pole 15 (FKY)*",****,zlc_fky_k79,****,****,****,****,18,1,0,****,****,1
10159,REPLACE,"Rock: Sea Cave 01 (FKY)*",****,zlc_fky_k80,****,****,****,****,26,1,0,****,****,1
10160,REPLACE,"Rock: Sea Cave 02 (FKY)*",****,zlc_fky_k81,****,****,****,****,26,1,0,****,****,1
10161,REPLACE,"Rock: Sea Cave 03 (FKY)*",****,zlc_fky_k82,****,****,****,****,26,1,0,****,****,1
10162,REPLACE,"Rock: Sea Cave 04 (FKY)*",****,zlc_fky_k83,****,****,****,****,26,1,0,****,****,1
10163,REPLACE,"Rock: Sea Cave 05 (FKY)*",****,zlc_fky_k84,****,****,****,****,26,1,0,****,****,1
10164,REPLACE,"Rock: Sea Cave 06 (FKY)*",****,zlc_fky_k85,****,****,****,****,26,1,0,****,****,1
10165,REPLACE,"Rock: Sea Cave 07 (FKY)*",****,zlc_fky_k86,****,****,****,****,26,1,0,****,****,1
10166,REPLACE,"Rock: Sea Cave 08 (FKY)*",****,zlc_fky_k87,****,****,****,****,26,1,0,****,****,1
10167,REPLACE,"Rock: Sea Cave 09 (FKY)*",****,zlc_fky_k88,****,****,****,****,26,1,0,****,****,1
10168,REPLACE,"Mech: Gear 2 and Shaft (FKY)*",****,zlc_fky_k89,****,****,****,****,28,****,0,****,****,0
10169,REPLACE,"Mech: Gear 2, Left, Small (FKY)*",****,zlc_fky_k90,****,****,****,****,28,****,0,****,****,0
10170,REPLACE,"Mech: Gear 2, Left, Medium (FKY)*",****,zlc_fky_k91,****,****,****,****,28,****,0,****,****,0
10171,REPLACE,"Mech: Gear 2, Left, Large (FKY)*",****,zlc_fky_k92,****,****,****,****,28,****,0,****,****,0
10172,REPLACE,"Mech: Gear 2, Left, Huge (FKY)*",****,zlc_fky_k93,****,****,****,****,28,****,0,****,****,0
10173,REPLACE,"Mech: Gear 2, Left, Gargantuan (FKY)*",****,zlc_fky_k94,****,****,****,****,28,****,0,****,****,0
10174,REPLACE,"Mech: Gear 2, Right, Small (FKY)*",****,zlc_fky_k95,****,****,****,****,28,****,0,****,****,0
10175,REPLACE,"Mech: Gear 2, Right, Medium (FKY)*",****,zlc_fky_k96,****,****,****,****,28,****,0,****,****,0
10176,REPLACE,"Mech: Gear 2, Right, Large (FKY)*",****,zlc_fky_k97,****,****,****,****,28,****,0,****,****,0
10177,REPLACE,"Mech: Gear 2, Right, Huge (FKY)*",****,zlc_fky_k98,****,****,****,****,28,****,0,****,****,0
10178,REPLACE,"Mech: Gear 2, Right, Gargantuan (FKY)*",****,zlc_fky_k99,****,****,****,****,28,****,0,****,****,0
10179,REPLACE,"Mech: Gear 2, Vertical, Small (FKY)*",****,zlc_fky_l01,****,****,****,****,28,****,0,****,****,0
10180,REPLACE,"Mech: Gear 2, Vertical, Medium (FKY)*",****,zlc_fky_l02,****,****,****,****,28,****,0,****,****,0
10181,REPLACE,"Mech: Gear 2, Vertical, Large (FKY)*",****,zlc_fky_l03,****,****,****,****,28,****,0,****,****,0
10182,REPLACE,"Mech: Gear 2, Vertical, Huge (FKY)*",****,zlc_fky_l04,****,****,****,****,28,****,0,****,****,0
10183,REPLACE,"Mech: Gear 2, Vertical, Gargantuan (FKY)*",****,zlc_fky_l05,****,****,****,****,28,****,0,****,****,0
10184,REPLACE,"Mech: Gear 2, Left, Tiny (FKY)*",****,zlc_fky_l06,****,****,****,****,28,****,0,****,****,0
10185,REPLACE,"Mech: Gear 2, Right, Tiny (FKY)*",****,zlc_fky_l07,****,****,****,****,28,****,0,****,****,0
10186,REPLACE,"Mech: Gear 2, Vertical, Tiny (FKY)*",****,zlc_fky_l08,****,****,****,****,28,****,0,****,****,0
10187,REPLACE,"Mech: Gear 3 and Shaft (FKY)*",****,zlc_fky_l09,****,****,****,****,28,****,0,****,default,0
10188,REPLACE,"Mech: Gear 3, Left, Small (FKY)*",****,zlc_fky_l10,****,****,****,****,28,****,0,****,default,0
10189,REPLACE,"Mech: Gear 3, Left, Medium (FKY)*",****,zlc_fky_l11,****,****,****,****,28,****,0,****,default,0
10190,REPLACE,"Mech: Gear 3, Left, Large (FKY)*",****,zlc_fky_l12,****,****,****,****,28,****,0,****,default,0
10191,REPLACE,"Mech: Gear 3, Left, Huge (FKY)*",****,zlc_fky_l13,****,****,****,****,28,****,0,****,default,0
10192,REPLACE,"Mech: Gear 3, Left, Gargantuan (FKY)*",****,zlc_fky_l14,****,****,****,****,28,****,0,****,default,0
10193,REPLACE,"Mech: Gear 3, Right, Small (FKY)*",****,zlc_fky_l15,****,****,****,****,28,****,0,****,default,0
10194,REPLACE,"Mech: Gear 3, Right, Medium (FKY)*",****,zlc_fky_l16,****,****,****,****,28,****,0,****,default,0
10195,REPLACE,"Mech: Gear 3, Right, Large (FKY)*",****,zlc_fky_l17,****,****,****,****,28,****,0,****,default,0
10196,REPLACE,"Mech: Gear 3, Right, Huge (FKY)*",****,zlc_fky_l18,****,****,****,****,28,****,0,****,default,0
10197,REPLACE,"Mech: Gear 3, Right, Gargantuan (FKY)*",****,zlc_fky_l19,****,****,****,****,28,****,0,****,default,0
10198,REPLACE,"Mech: Gear 3, Vertical, Small (FKY)*",****,zlc_fky_l20,****,****,****,****,28,****,0,****,default,0
10199,REPLACE,"Mech: Gear 3, Vertical, Medium (FKY)*",****,zlc_fky_l21,****,****,****,****,28,****,0,****,default,0
10200,REPLACE,"Mech: Gear 3, Vertical, Large (FKY)*",****,zlc_fky_l22,****,****,****,****,28,****,0,****,default,0
10201,REPLACE,"Mech: Gear 3, Vertical, Huge (FKY)*",****,zlc_fky_l23,****,****,****,****,28,****,0,****,default,0
10202,REPLACE,"Mech: Gear 3, Vertical, Gargantuan (FKY)*",****,zlc_fky_l24,****,****,****,****,28,****,0,****,default,0
10203,REPLACE,"Mech: Gear 3, Left, Tiny (FKY)*",****,zlc_fky_l25,****,****,****,****,28,****,0,****,default,0
10204,REPLACE,"Mech: Gear 3, Right, Tiny (FKY)*",****,zlc_fky_l26,****,****,****,****,28,****,0,****,default,0
10205,REPLACE,"Mech: Gear 3, Vertical, Tiny (FKY)*",****,zlc_fky_l27,****,****,****,****,28,****,0,****,default,0
10206,REPLACE,"Barrel 13 (FKY)*",****,zlc_fky_l28,****,****,****,****,22,1,0,****,****,1
10207,REPLACE,"Plant: Shrub, Tropical (FKY)*",****,zlc_fky_l29,****,****,****,****,33,1,0,****,****,1
10208,REPLACE,"Crystal: Underdark 1 (FKY)*",****,zlc_fky_l30,****,****,****,****,26,1,0,****,default,2
10209,REPLACE,"Pipe: Steamworks 01 (FKY)*",****,zlc_fky_l31,****,****,****,****,28,1,0,****,****,1
10210,REPLACE,"Pipe: Steamworks 02 (FKY)*",****,zlc_fky_l32,****,****,****,****,28,1,0,****,****,1
10211,REPLACE,"Pipe: Steamworks 03 (FKY)*",****,zlc_fky_l33,****,****,****,****,28,1,0,****,****,1
10212,REPLACE,"Pipe: Steamworks 04 (FKY)*",****,zlc_fky_l34,****,****,****,****,28,1,0,****,****,1
10213,REPLACE,"Pipe: Steamworks 05 (FKY)*",****,zlc_fky_l35,****,****,****,****,28,1,0,****,****,1
10214,REPLACE,"Pipe: Steamworks 06 (FKY)*",****,zlc_fky_l36,****,****,****,****,28,1,0,****,****,1
10215,REPLACE,"Pipe: Steamworks 07 (FKY)*",****,zlc_fky_l37,****,****,****,****,28,1,0,****,****,1
10216,REPLACE,"Pipe: Steamworks 08 (FKY)*",****,zlc_fky_l38,****,****,****,****,28,1,0,****,****,1
10217,REPLACE,"Pipe: Steamworks 09 (FKY)*",****,zlc_fky_l39,****,****,****,****,28,1,0,****,****,1
10218,REPLACE,"Pipe: Steamworks 10 (FKY)*",****,zlc_fky_l40,****,****,****,****,28,1,0,****,****,1
10219,REPLACE,"Pipe: Steamworks 11 (FKY)*",****,zlc_fky_l41,****,****,****,****,28,1,0,****,****,1
10220,REPLACE,"Pipe: Steamworks 12 (FKY)*",****,zlc_fky_l42,****,****,****,****,28,1,0,****,****,1
10221,REPLACE,"Pipe: Steamworks 13 (FKY)*",****,zlc_fky_l43,****,****,****,****,28,1,0,****,****,1
10222,REPLACE,"Pipe: Steamworks 14 (FKY)*",****,zlc_fky_l44,****,****,****,****,28,1,0,****,****,1
10223,REPLACE,"Pipe: Steamworks 15 (FKY)*",****,zlc_fky_l45,****,****,****,****,28,1,0,****,****,1
10224,REPLACE,"Pipe: Steamworks 16 (FKY)*",****,zlc_fky_l46,****,****,****,****,28,1,0,****,****,1
10225,REPLACE,"Pipe: Steamworks 17 (FKY)*",****,zlc_fky_l47,****,****,****,****,28,1,0,****,****,1
10226,REPLACE,"Pipe: Steamworks 18 (FKY)*",****,zlc_fky_l48,****,****,****,****,28,1,0,****,****,1
10227,REPLACE,"Pipe: Steamworks 19 (FKY)*",****,zlc_fky_l49,****,****,****,****,28,1,0,****,****,1
10228,REPLACE,"Pipe: Steamworks 20 (FKY)*",****,zlc_fky_l50,****,****,****,****,28,1,0,****,****,1
10229,REPLACE,"Pipe: Steamworks 21 (FKY)*",****,zlc_fky_l51,****,****,****,****,28,1,0,****,****,1
10230,REPLACE,"Pipe: Steamworks 22 (FKY)*",****,zlc_fky_l52,****,****,****,****,28,1,0,****,****,1
10231,REPLACE,"Pipe: Steamworks 23 (FKY)*",****,zlc_fky_l53,****,****,****,****,28,1,0,****,****,1
10232,REPLACE,"Pipe: Steamworks 24 (FKY)*",****,zlc_fky_l54,****,****,****,****,28,1,0,****,****,1
10233,REPLACE,"Pipe: Steamworks 25 (FKY)*",****,zlc_fky_l55,****,****,****,****,28,1,0,****,****,1
10234,REPLACE,"Pipe: Steamworks 26 (FKY)*",****,zlc_fky_l56,****,****,****,****,28,1,0,****,****,1
10235,REPLACE,"Pipe: Steamworks 27 (FKY)*",****,zlc_fky_l57,****,****,****,****,28,1,0,****,****,1
10236,REPLACE,"Pipe: Steamworks 28 (FKY)*",****,zlc_fky_l58,****,****,****,****,28,1,0,****,****,1
10237,REPLACE,"Mech: Gear 4 (FKY)*",****,zlc_fky_l59,****,****,****,****,28,****,0,****,default,0
10238,REPLACE,"Mech: Gear 5 (FKY)*",****,zlc_fky_l60,****,****,****,****,28,****,0,****,default,0
10239,REPLACE,"Chain: Giant 1 (FKY)*",****,zlc_fky_l61,****,****,****,****,28,1,0,****,****,1
10240,REPLACE,"Chain: Giant 2 (FKY)*",****,zlc_fky_l62,****,****,****,****,28,1,0,****,****,1
10241,REPLACE,"Chain: Giant 3 (FKY)*",****,zlc_fky_l63,****,****,****,****,28,1,0,****,****,1
10242,REPLACE,"Chain: Giant 4 (FKY)*",****,zlc_fky_l64,****,****,****,****,28,1,0,****,****,1
10243,REPLACE,"Chain: Giant 5 (FKY)*",****,zlc_fky_l65,****,****,****,****,28,1,0,****,****,1
10244,REPLACE,"Chain: Giant Link 1 (FKY)*",****,zlc_fky_l66,****,****,****,****,28,1,0,****,****,1
10245,REPLACE,"Chain: Giant Link 2 (FKY)*",****,zlc_fky_l67,****,****,****,****,28,1,0,****,****,1
10246,REPLACE,"Chain: Giant Link 3 (FKY)*",****,zlc_fky_l68,****,****,****,****,28,1,0,****,****,1
10247,REPLACE,"Chain: Giant Link 4 (FKY)*",****,zlc_fky_l69,****,****,****,****,28,1,0,****,****,1
10248,REPLACE,"Chain: Giant Link 5 (FKY)*",****,zlc_fky_l70,****,****,****,****,28,1,0,****,****,1
10249,REPLACE,"Chain: Giant Link 6 (FKY)*",****,zlc_fky_l71,****,****,****,****,28,1,0,****,****,1
10250,REPLACE,"Chain: Giant Link 7 (FKY)*",****,zlc_fky_l72,****,****,****,****,28,1,0,****,****,1
10251,REPLACE,"Chain: Giant Link 8 (FKY)*",****,zlc_fky_l73,****,****,****,****,28,1,0,****,****,1
10252,REPLACE,"Chain: Giant Link 9 (FKY)*",****,zlc_fky_l74,****,****,****,****,28,1,0,****,****,1
10253,REPLACE,"Crate 43 (FKY)*",****,zlc_fky_l75,****,****,****,****,12,1,0,****,****,1
10254,REPLACE,"Crate 44 (FKY)*",****,zlc_fky_l76,****,****,****,****,12,1,0,****,****,1
10255,REPLACE,"Crate 45 (FKY)*",****,zlc_fky_l77,****,****,****,****,12,1,0,****,****,1
10256,REPLACE,"Crate 46 (FKY)*",****,zlc_fky_l78,****,****,****,****,12,1,0,****,****,1
10257,REPLACE,"Metal: Beam 1 (FKY)*",****,zlc_fky_l79,****,****,****,****,28,1,0,****,****,1
10258,REPLACE,"Metal: Beam 2 (FKY)*",****,zlc_fky_l80,****,****,****,****,28,1,0,****,****,1
10259,REPLACE,"Metal: Beam 3 (FKY)*",****,zlc_fky_l81,****,****,****,****,28,1,0,****,****,1
10260,REPLACE,"Mech: Furnace, Steamworks 1 (FKY)*",****,zlc_fky_l82,****,****,****,****,28,1,0,****,****,1
10261,REPLACE,"Mech: Furnace, Steamworks 2 (FKY)*",****,zlc_fky_l83,****,****,****,****,28,1,0,****,****,1
10262,REPLACE,"Mech: Vent, Steamworks (FKY)*",****,zlc_fky_l84,****,****,****,****,28,1,0,****,****,1
10263,REPLACE,"BannerPole 1 (FKY)*",****,zlc_fky_l85,****,****,****,****,17,1,0,****,****,1
10264,REPLACE,"Splotch: Sand 1 (FKY)*",****,zlc_fky_l86,****,****,****,****,****,1,0,****,****,1
10265,REPLACE,"Splotch: Sand 2 (FKY)*",****,zlc_fky_l87,****,****,****,****,****,1,0,****,****,1
10266,REPLACE,"Splotch: Blast 5 (FKY)*",****,zlc_fky_l88,****,****,****,****,****,1,0,****,****,1
10267,REPLACE,"Box 43 (FKY)*",****,zlc_fky_l89,****,****,****,****,12,1,0,****,****,1
10268,REPLACE,"Box 44 (FKY)*",****,zlc_fky_l90,****,****,****,****,12,1,0,****,****,1
10269,REPLACE,"Cage: Drow 1 (FKY)*",****,zlc_fky_l91,****,****,****,****,28,1,0,****,****,1
10270,REPLACE,"Cage: Drow 2 (FKY)*",****,zlc_fky_l92,****,****,****,****,28,1,0,****,****,1
10271,REPLACE,"Cage: Hanging, Drow 1 (FKY)*",****,zlc_fky_l93,****,****,****,****,28,1,0,****,****,1
10272,REPLACE,"Cage: Hanging, Drow 2 (FKY)*",****,zlc_fky_l94,****,****,****,****,28,1,0,****,****,1
10273,REPLACE,"Chain: Illithid 1 (FKY)*",****,zlc_fky_l95,****,****,****,****,28,1,0,****,****,1
10274,REPLACE,"Chain: Illithid 2 (FKY)*",****,zlc_fky_l96,****,****,****,****,28,1,0,****,****,1
10275,REPLACE,"Chain: Illithid 3 (FKY)*",****,zlc_fky_l97,****,****,****,****,28,1,0,****,****,1
10276,REPLACE,"Chain: Vertical 3 (FKY)*",****,zlc_fky_l98,****,****,****,****,28,1,0,****,****,1
10277,REPLACE,"Chain: Vertical 4 (FKY)*",****,zlc_fky_l99,****,****,****,****,28,1,0,****,****,1
10278,REPLACE,"Stone: Underdark, Stalagmite 01 (FKY)*",****,zlc_fky_m01,****,****,****,****,20,1,0,****,****,1
10279,REPLACE,"Stone: Underdark, Stalagmite 02 (FKY)*",****,zlc_fky_m02,****,****,****,****,20,1,0,****,****,1
10280,REPLACE,"Stone: Underdark, Stalagmite 03 (FKY)*",****,zlc_fky_m03,****,****,****,****,20,1,0,****,****,1
10281,REPLACE,"Stone: Underdark, Stalagmite 04 (FKY)*",****,zlc_fky_m04,****,****,****,****,20,1,0,****,****,1
10282,REPLACE,"Stone: Underdark, Stalagmite 05 (FKY)*",****,zlc_fky_m05,****,****,****,****,20,1,0,****,****,1
10283,REPLACE,"Stone: Underdark, Stalagmite 06 (FKY)*",****,zlc_fky_m06,****,****,****,****,20,1,0,****,****,1
10284,REPLACE,"Stone: Underdark, Stalagmite 07 (FKY)*",****,zlc_fky_m07,****,****,****,****,20,1,0,****,****,1
10285,REPLACE,"Stone: Underdark, Stalagmite 08 (FKY)*",****,zlc_fky_m08,****,****,****,****,20,1,0,****,****,1
10286,REPLACE,"Stone: Underdark, Stalagmite 09 (FKY)*",****,zlc_fky_m09,****,****,****,****,20,1,0,****,****,1
10287,REPLACE,"Stone: Underdark, Stalagmite 10 (FKY)*",****,zlc_fky_m10,****,****,****,****,20,1,0,****,****,1
10288,REPLACE,"Stone: Underdark, Stalagmite 11 (FKY)*",****,zlc_fky_m11,****,****,****,****,20,1,0,****,****,1
10289,REPLACE,"Stone: Underdark, Stalagmite 12 (FKY)*",****,zlc_fky_m12,****,****,****,****,20,1,0,****,****,1
10290,REPLACE,"Stone: Underdark, Stalagmite 13 (FKY)*",****,zlc_fky_m13,****,****,****,****,20,1,0,****,****,1
10291,REPLACE,"Stone: Underdark, Stalagmite 14 (FKY)*",****,zlc_fky_m14,****,****,****,****,20,1,0,****,****,1
10292,REPLACE,"Stone: Underdark, Stalagmite 15 (FKY)*",****,zlc_fky_m15,****,****,****,****,20,1,0,****,****,1
10293,REPLACE,"Stone: Underdark, Stalagmite 16 (FKY)*",****,zlc_fky_m16,****,****,****,****,20,1,0,****,****,1
10294,REPLACE,"Stone: Underdark, Stalagmite 17 (FKY)*",****,zlc_fky_m17,****,****,****,****,20,1,0,****,****,1
10295,REPLACE,"Stone: Underdark, Stalagmite 18 (FKY)*",****,zlc_fky_m18,****,****,****,****,20,1,0,****,****,1
10296,REPLACE,"Stone: Underdark, Stalagmite 19 (FKY)*",****,zlc_fky_m19,****,****,****,****,20,1,0,****,****,1
10297,REPLACE,"Stone: Underdark, Stalagmite 20 (FKY)*",****,zlc_fky_m20,****,****,****,****,20,1,0,****,****,1
10298,REPLACE,"Stone: Underdark, Stalagmite 21 (FKY)*",****,zlc_fky_m21,****,****,****,****,20,1,0,****,****,1
10299,REPLACE,"Stone: Underdark, Stalagmite 22 (FKY)*",****,zlc_fky_m22,****,****,****,****,20,1,0,****,****,1
10300,REPLACE,"Stone: Underdark, Stalagmite 23 (FKY)*",****,zlc_fky_m23,****,****,****,****,20,1,0,****,****,1
10301,REPLACE,"Crystal: Underdark 2 (FKY)*",****,zlc_fky_m24,****,****,****,****,26,1,0,****,default,2
10302,REPLACE,"Crystal: Underdark 3 (FKY)*",****,zlc_fky_m25,****,****,****,****,26,1,0,****,default,2
10303,REPLACE,"Crystal: Underdark 4 (FKY)*",****,zlc_fky_m26,****,****,****,****,26,1,0,****,default,2
10304,REPLACE,"Fungus: Mushroom 13 (FKY)*",****,zlc_fky_m27,****,****,****,****,18,1,0,****,****,1
10305,REPLACE,"Fungus: Mushroom 14 (FKY)*",****,zlc_fky_m28,****,****,****,****,18,1,0,****,****,1
10306,REPLACE,"Fungus: Mushroom 15 (FKY)*",****,zlc_fky_m29,****,****,****,****,18,1,0,****,****,1
10307,REPLACE,"Fungus: Mushroom 16 (FKY)*",****,zlc_fky_m30,****,****,****,****,18,1,0,****,****,1
